County,Year,Fertility Rate
"Cambria County, PA",2013.0,1.6885533599999998
"Cambria County, PA",2014.0,1.73470675
"Cambria County, PA",2015.0,1.7368378599999998
"Camden County, NJ",2007.0,2.1690509800000006
"Camden County, NJ",2008.0,2.09060288
"Camden County, NJ",2009.0,2.05094575
"Camden County, NJ",2010.0,1.9882459099999998
"Camden County, NJ",2011.0,1.9194981699999998
"Camden County, NJ",2012.0,1.8811041300000002
"Camden County, NJ",2013.0,1.8640486299999999
"Camden County, NJ",2014.0,1.8576576900000004
"Camden County, NJ",2015.0,1.83067041
"Cameron County, TX",2007.0,3.0938838899999994
"Cameron County, TX",2008.0,2.94846063
"Cameron County, TX",2009.0,2.86581067
"Cameron County, TX",2010.0,2.76834119
"Cameron County, TX",2011.0,2.6293952699999994
"Cameron County, TX",2012.0,2.57468746
"Cameron County, TX",2013.0,2.5949489100000003
"Cameron County, TX",2014.0,2.55385671
"Cameron County, TX",2015.0,2.5594919099999993
"Canadian County, OK",2014.0,1.9831996700000003
"Canadian County, OK",2015.0,1.90383054
"Canyon County, ID",2007.0,2.9366543299999996
"Canyon County, ID",2008.0,2.7050909500000007
"Canyon County, ID",2009.0,2.4643091999999998
"Canyon County, ID",2010.0,2.4334766400000003
"Canyon County, ID",2011.0,2.3038153100000005
"Canyon County, ID",2012.0,2.3529991199999993
"Canyon County, ID",2013.0,2.2847148399999995
"Canyon County, ID",2014.0,2.3295030800000003
"Canyon County, ID",2015.0,2.25279323
"Cape May County, NJ",2007.0,2.0457450400000003
"Cape May County, NJ",2008.0,1.8899441799999999
"Cape May County, NJ",2009.0,2.1042920599999997
"Cape May County, NJ",2010.0,1.8995322499999998
"Cape May County, NJ",2011.0,1.9548700400000003
"Cape May County, NJ",2012.0,1.9457992099999997
"Cape May County, NJ",2013.0,1.7269642400000003
"Carroll County, GA",2014.0,1.81277013
"Carroll County, GA",2015.0,1.7273018100000002
"Carroll County, MD",2007.0,2.2615724999999993
"Carroll County, MD",2008.0,2.16147
"Carroll County, MD",2009.0,1.9726117100000002
"Carroll County, MD",2010.0,1.8838988499999998
"Carroll County, MD",2011.0,1.8324229199999997
"Carroll County, MD",2012.0,1.89358451
"Carroll County, MD",2013.0,1.7784434800000004
"Carroll County, MD",2014.0,1.7815386800000004
"Carroll County, MD",2015.0,1.8450775200000005
"Cass County, ND",2007.0,1.7928044400000005
"Cass County, ND",2008.0,1.7641778300000002
"Cass County, ND",2009.0,1.7921001199999997
"Cass County, ND",2010.0,1.6983145199999998
"Cass County, ND",2011.0,1.7600210100000002
"Cass County, ND",2012.0,1.82868361
"Cass County, ND",2013.0,1.8045555099999997
"Cass County, ND",2014.0,1.87708561
"Cass County, ND",2015.0,1.8284972499999999
"Catawba County, NC",2007.0,2.2395094899999997
"Catawba County, NC",2008.0,2.1523111100000007
"Catawba County, NC",2009.0,2.0376100099999994
"Catawba County, NC",2010.0,1.97407725
"Catawba County, NC",2011.0,1.9393006400000004
"Catawba County, NC",2012.0,2.00245505
"Catawba County, NC",2013.0,1.8299204199999999
"Catawba County, NC",2014.0,1.98371439
"Catawba County, NC",2015.0,1.9009812799999999
"Cecil County, MD",2014.0,1.7938527799999997
"Cecil County, MD",2015.0,1.8310162399999996
"Centre County, PA",2007.0,1.46793723
"Centre County, PA",2008.0,1.3214847000000003
"Centre County, PA",2009.0,1.39305709
"Centre County, PA",2010.0,1.4636436999999998
"Centre County, PA",2011.0,1.3830102000000002
"Centre County, PA",2012.0,1.3444272000000002
"Centre County, PA",2013.0,1.31092256
"Centre County, PA",2014.0,1.3728384299999998
"Centre County, PA",2015.0,1.2450229
"Champaign County, IL",2007.0,1.6313918399999998
"Champaign County, IL",2008.0,1.59008641
"Champaign County, IL",2009.0,1.4986729899999998
"Champaign County, IL",2010.0,1.46335015
"Champaign County, IL",2011.0,1.50989527
"Champaign County, IL",2012.0,1.4758291
"Champaign County, IL",2013.0,1.4662546200000002
"Champaign County, IL",2014.0,1.5061274400000002
"Champaign County, IL",2015.0,1.49471041
"Charles County, MD",2007.0,2.05138768
"Charles County, MD",2008.0,2.01075482
"Charles County, MD",2009.0,1.91145526
"Charles County, MD",2010.0,1.9234713099999994
"Charles County, MD",2011.0,1.9083298800000004
"Charles County, MD",2012.0,1.94766928
"Charles County, MD",2013.0,1.7826865900000002
"Charles County, MD",2014.0,1.8233225799999995
"Charles County, MD",2015.0,1.79007145
"Charleston County, SC",2007.0,1.9943928799999995
"Charleston County, SC",2008.0,1.9662788600000003
"Charleston County, SC",2009.0,1.8581794000000003
"Charleston County, SC",2010.0,1.791997470000001
"Charleston County, SC",2011.0,1.73606145
"Charleston County, SC",2012.0,1.66079499
"Charleston County, SC",2013.0,1.6492767799999999
"Charleston County, SC",2014.0,1.67645351
"Charleston County, SC",2015.0,1.6376939900000003
"Charlotte County, FL",2007.0,2.0455593000000003
"Charlotte County, FL",2008.0,2.0389402100000003
"Charlotte County, FL",2009.0,1.73247716
"Charlotte County, FL",2010.0,1.7780776299999996
"Charlotte County, FL",2011.0,1.7397268300000002
"Charlotte County, FL",2012.0,1.7541003500000003
"Charlotte County, FL",2013.0,1.6784349
"Charlotte County, FL",2014.0,1.61820622
"Charlotte County, FL",2015.0,1.5851211000000003
"Chatham County, GA",2007.0,2.004574870000001
"Chatham County, GA",2008.0,2.0122939300000002
"Chatham County, GA",2009.0,1.9712019200000002
"Chatham County, GA",2010.0,1.7536915899999996
"Chatham County, GA",2011.0,1.7914842400000002
"Chatham County, GA",2012.0,1.79964097
"Chatham County, GA",2013.0,1.73838696
"Chatham County, GA",2014.0,1.7406269699999999
"Chatham County, GA",2015.0,1.78795613
"Chautauqua County, NY",2007.0,1.8567828099999997
"Chautauqua County, NY",2008.0,1.72156038
"Chautauqua County, NY",2009.0,1.8302536199999997
"Chautauqua County, NY",2010.0,1.68945106
"Chautauqua County, NY",2011.0,1.74656097
"Chautauqua County, NY",2012.0,1.72277335
"Chautauqua County, NY",2013.0,1.6588015600000001
"Chautauqua County, NY",2014.0,1.8076426500000002
"Chautauqua County, NY",2015.0,1.8041058
"Cherokee County, GA",2007.0,2.43463218
"Cherokee County, GA",2008.0,2.42818075
"Cherokee County, GA",2009.0,2.2569973899999995
"Cherokee County, GA",2010.0,2.1260702099999995
"Cherokee County, GA",2011.0,2.0508200000000003
"Cherokee County, GA",2012.0,1.8833366200000001
"Cherokee County, GA",2013.0,1.9613868300000001
"Cherokee County, GA",2014.0,1.8989978399999998
"Cherokee County, GA",2015.0,1.8206514400000005
"Chesapeake city, VA",2007.0,2.14202154
"Chesapeake city, VA",2008.0,2.07056789
"Chesapeake city, VA",2009.0,1.98046509
"Chesapeake city, VA",2010.0,1.9689393800000003
"Chesapeake city, VA",2011.0,1.8687654199999997
"Chesapeake city, VA",2012.0,1.84845972
"Chesapeake city, VA",2013.0,1.7783417300000002
"Chesapeake city, VA",2014.0,1.8887968800000003
"Chesapeake city, VA",2015.0,1.8290206900000001
"Chester County, PA",2007.0,2.0993422
"Chester County, PA",2008.0,2.0969699
"Chester County, PA",2009.0,2.0311151300000003
"Chester County, PA",2010.0,1.9146834799999997
"Chester County, PA",2011.0,1.92336617
"Chester County, PA",2012.0,1.8727902000000005
"Chester County, PA",2013.0,1.8589580099999998
"Chester County, PA",2014.0,1.8700664099999997
"Chester County, PA",2015.0,1.8313579800000002
"Chesterfield County, VA",2007.0,1.9755031900000002
"Chesterfield County, VA",2008.0,1.8568724799999998
"Chesterfield County, VA",2009.0,1.8710737399999997
"Chesterfield County, VA",2010.0,1.8422167299999999
"Chesterfield County, VA",2011.0,1.79405538
"Chesterfield County, VA",2012.0,1.7972746099999999
"Chesterfield County, VA",2013.0,1.8311768099999999
"Chesterfield County, VA",2014.0,1.7824049499999999
"Chesterfield County, VA",2015.0,1.7810942900000002
"Chittenden County, VT",2007.0,1.4640170200000002
"Chittenden County, VT",2008.0,1.4854964699999997
"Chittenden County, VT",2009.0,1.3688647699999998
"Chittenden County, VT",2010.0,1.4489223500000004
"Chittenden County, VT",2011.0,1.40234416
"Chittenden County, VT",2012.0,1.4432064300000003
"Chittenden County, VT",2013.0,1.44550927
"Chittenden County, VT",2014.0,1.4259245
"Chittenden County, VT",2015.0,1.3818980200000004
"Citrus County, FL",2007.0,2.18913775
"Citrus County, FL",2008.0,2.08330332
"Citrus County, FL",2009.0,2.0569530700000005
"Citrus County, FL",2010.0,1.94479033
"Citrus County, FL",2011.0,1.9909181200000001
"Citrus County, FL",2012.0,1.9436058899999995
"Citrus County, FL",2013.0,1.89466694
"Citrus County, FL",2014.0,1.82712457
"Citrus County, FL",2015.0,1.8241267500000005
"Clackamas County, OR",2007.0,1.90796094
"Clackamas County, OR",2008.0,1.9452041100000004
"Clackamas County, OR",2009.0,1.8971501700000004
"Clackamas County, OR",2010.0,1.7984308299999998
"Clackamas County, OR",2011.0,1.75257088
"Clackamas County, OR",2012.0,1.8019316600000002
"Clackamas County, OR",2013.0,1.7603036399999996
"Clackamas County, OR",2014.0,1.76579129
"Clackamas County, OR",2015.0,1.72435858
"Clark County, IN",2014.0,1.98097542
"Clark County, IN",2015.0,1.9456968300000002
"Clark County, NV",2007.0,2.306125389999999
"Clark County, NV",2008.0,2.173950479999999
"Clark County, NV",2009.0,2.0534290299999998
"Clark County, NV",2010.0,1.9375263900000002
"Clark County, NV",2011.0,1.9162340199999999
"Clark County, NV",2012.0,1.8626073200000002
"Clark County, NV",2013.0,1.8509460699999998
"Clark County, NV",2014.0,1.86009361
"Clark County, NV",2015.0,1.84312798
"Clark County, OH",2007.0,2.1901817
"Clark County, OH",2008.0,2.0892273700000006
"Clark County, OH",2009.0,1.9963149500000001
"Clark County, OH",2010.0,1.9655669500000006
"Clark County, OH",2011.0,1.8868474600000005
"Clark County, OH",2012.0,1.8715925599999998
"Clark County, OH",2013.0,1.8927608200000001
"Clark County, OH",2014.0,1.9016822700000002
"Clark County, OH",2015.0,1.9473449300000005
"Clark County, WA",2007.0,2.2213209200000006
"Clark County, WA",2008.0,2.19076587
"Clark County, WA",2009.0,2.06800057
"Clark County, WA",2010.0,2.01132879
"Clark County, WA",2011.0,1.9920820499999996
"Clark County, WA",2012.0,1.92752325
"Clark County, WA",2013.0,1.9170757299999999
"Clark County, WA",2014.0,1.9633369100000002
"Clark County, WA",2015.0,1.9121871400000001
"Clarke County, GA",2007.0,1.5283366600000001
"Clarke County, GA",2008.0,1.53257771
"Clarke County, GA",2009.0,1.4528244799999999
"Clarke County, GA",2010.0,1.39591133
"Clarke County, GA",2011.0,1.3446054900000002
"Clarke County, GA",2012.0,1.40702638
"Clarke County, GA",2013.0,1.26585145
"Clarke County, GA",2014.0,1.2475809899999997
"Clarke County, GA",2015.0,1.2121707899999996
"Clay County, FL",2007.0,2.1477451999999997
"Clay County, FL",2008.0,2.0150001700000004
"Clay County, FL",2009.0,1.9353533300000003
"Clay County, FL",2010.0,1.8654099000000002
"Clay County, FL",2011.0,1.80032502
"Clay County, FL",2012.0,1.76339816
"Clay County, FL",2013.0,1.7501986800000002
"Clay County, FL",2014.0,1.7124582099999996
"Clay County, FL",2015.0,1.8027280999999995
"Clay County, MO",2007.0,2.15874963
"Clay County, MO",2008.0,2.1999904200000002
"Clay County, MO",2009.0,2.08694545
"Clay County, MO",2010.0,2.0394188599999996
"Clay County, MO",2011.0,1.92722588
"Clay County, MO",2012.0,1.99550676
"Clay County, MO",2013.0,1.92559469
"Clay County, MO",2014.0,1.92211503
"Clay County, MO",2015.0,1.87996009
"Clayton County, GA",2007.0,2.4065927499999997
"Clayton County, GA",2008.0,2.20815361
"Clayton County, GA",2009.0,2.01988931
"Clayton County, GA",2010.0,1.9716933200000002
"Clayton County, GA",2011.0,1.9048754900000002
"Clayton County, GA",2012.0,1.7999005899999998
"Clayton County, GA",2013.0,1.7568341999999997
"Clayton County, GA",2014.0,1.7302342500000003
"Clayton County, GA",2015.0,1.78571922
"Clermont County, OH",2007.0,2.25651761
"Clermont County, OH",2008.0,2.2996444299999994
"Clermont County, OH",2009.0,2.16702795
"Clermont County, OH",2010.0,2.1048815800000003
"Clermont County, OH",2011.0,1.9410902000000003
"Clermont County, OH",2012.0,1.9953671099999999
"Clermont County, OH",2013.0,1.8921986100000003
"Clermont County, OH",2014.0,1.91529267
"Clermont County, OH",2015.0,1.8789822800000002
"Cleveland County, OK",2007.0,1.55090591
"Cleveland County, OK",2008.0,1.5227054299999998
"Cleveland County, OK",2009.0,1.4630860500000005
"Cleveland County, OK",2010.0,1.45195162
"Cleveland County, OK",2011.0,1.4582347299999998
"Cleveland County, OK",2012.0,1.4438658299999998
"Cleveland County, OK",2013.0,1.4365597299999997
"Cleveland County, OK",2014.0,1.45846804
"Cleveland County, OK",2015.0,1.3656398499999998
"Cobb County, GA",2007.0,2.2506950700000004
"Cobb County, GA",2008.0,2.07272204
"Cobb County, GA",2009.0,1.9724898899999996
"Cobb County, GA",2010.0,1.8613761299999998
"Cobb County, GA",2011.0,1.8750416500000004
"Cobb County, GA",2012.0,1.8521977100000002
"Cobb County, GA",2013.0,1.8007547100000003
"Cobb County, GA",2014.0,1.8586075900000003
"Cobb County, GA",2015.0,1.7979999100000001
"Cochise County, AZ",2007.0,2.5440815199999998
"Cochise County, AZ",2008.0,2.4007522500000005
"Cochise County, AZ",2009.0,2.4254996099999997
"Cochise County, AZ",2010.0,2.3377444699999996
"Cochise County, AZ",2011.0,2.13185409
"Cochise County, AZ",2012.0,2.2032439499999996
"Cochise County, AZ",2013.0,2.1463944699999997
"Cochise County, AZ",2014.0,2.25663046
"Cochise County, AZ",2015.0,2.18707085
"Coconino County, AZ",2007.0,2.1023359000000004
"Coconino County, AZ",2008.0,1.9507929
"Coconino County, AZ",2009.0,1.79436452
"Coconino County, AZ",2010.0,1.6910539900000003
"Coconino County, AZ",2011.0,1.6899096
"Coconino County, AZ",2012.0,1.6591279
"Coconino County, AZ",2013.0,1.5803027099999998
"Coconino County, AZ",2014.0,1.5982958600000001
"Coconino County, AZ",2015.0,1.49759447
"Collier County, FL",2007.0,2.6819259900000008
"Collier County, FL",2008.0,2.436129050000001
"Collier County, FL",2009.0,2.295653770000001
"Collier County, FL",2010.0,2.1453553499999996
"Collier County, FL",2011.0,2.03493871
"Collier County, FL",2012.0,1.9735788100000005
"Collier County, FL",2013.0,1.9426671700000002
"Collier County, FL",2014.0,1.9628462299999996
"Collier County, FL",2015.0,1.9407812000000002
"Collin County, TX",2007.0,2.10946853
"Collin County, TX",2008.0,2.0483744399999995
"Collin County, TX",2009.0,1.9363085200000003
"Collin County, TX",2010.0,1.9140632300000002
"Collin County, TX",2011.0,1.81993351
"Collin County, TX",2012.0,1.79371759
"Collin County, TX",2013.0,1.8201698800000001
"Collin County, TX",2014.0,1.8122705300000002
"Collin County, TX",2015.0,1.77683319
"Columbia County, GA",2014.0,1.6379489499999997
"Columbia County, GA",2015.0,1.6690931800000002
"Columbiana County, OH",2007.0,2.04807924
"Columbiana County, OH",2008.0,2.0996023999999998
"Columbiana County, OH",2009.0,2.1102050099999996
"Columbiana County, OH",2010.0,1.9205338499999998
"Columbiana County, OH",2011.0,1.8932929099999998
"Columbiana County, OH",2012.0,1.9474085
"Columbiana County, OH",2013.0,1.9151652000000001
"Columbiana County, OH",2014.0,1.84879756
"Columbiana County, OH",2015.0,1.9473137499999997
"Comal County, TX",2014.0,2.1021659899999996
"Comal County, TX",2015.0,2.2581228799999997
"Comanche County, OK",2007.0,2.28461903
"Comanche County, OK",2008.0,2.23153671
"Comanche County, OK",2009.0,2.17235749
"Comanche County, OK",2010.0,2.19823164
"Comanche County, OK",2011.0,2.0442907200000002
"Comanche County, OK",2012.0,2.0126459899999998
"Comanche County, OK",2013.0,2.0687758399999994
"Comanche County, OK",2014.0,1.9650858299999998
"Comanche County, OK",2015.0,1.8696171699999997
"Contra Costa County, CA",2007.0,2.1178432700000003
"Contra Costa County, CA",2008.0,2.03773051
"Contra Costa County, CA",2009.0,1.9390442799999998
"Contra Costa County, CA",2010.0,1.8632258000000002
"Contra Costa County, CA",2011.0,1.7923609299999996
"Contra Costa County, CA",2012.0,1.77076933
"Contra Costa County, CA",2013.0,1.7555534299999995
"Contra Costa County, CA",2014.0,1.7652583799999995
"Contra Costa County, CA",2015.0,1.74185856
"Cook County, IL",2007.0,2.0497066999999998
"Cook County, IL",2008.0,2.0007360899999993
"Cook County, IL",2009.0,1.9369599200000003
"Cook County, IL",2010.0,1.8616200799999998
"Cook County, IL",2011.0,1.8094702900000001
"Cook County, IL",2012.0,1.77833237
"Cook County, IL",2013.0,1.7399864799999998
"Cook County, IL",2014.0,1.75146099
"Cook County, IL",2015.0,1.73697125
"Coweta County, GA",2014.0,1.9789142800000004
"Coweta County, GA",2015.0,1.8147765699999998
"Cowlitz County, WA",2014.0,1.9554621300000001
"Cowlitz County, WA",2015.0,2.0272283700000004
"Craven County, NC",2014.0,2.16026504
"Craven County, NC",2015.0,2.1101917599999997
"Cumberland County, ME",2007.0,1.6704951100000003
"Cumberland County, ME",2008.0,1.6408767999999996
"Cumberland County, ME",2009.0,1.5903091299999994
"Cumberland County, ME",2010.0,1.57694912
"Cumberland County, ME",2011.0,1.53448989
"Cumberland County, ME",2012.0,1.55967317
"Cumberland County, ME",2013.0,1.60110403
"Cumberland County, ME",2014.0,1.57009339
"Cumberland County, ME",2015.0,1.46776825
"Cumberland County, NC",2007.0,2.24877001
"Cumberland County, NC",2008.0,2.2286928299999995
"Cumberland County, NC",2009.0,2.3412996400000003
"Cumberland County, NC",2010.0,2.20625283
"Cumberland County, NC",2011.0,2.2280686999999997
"Cumberland County, NC",2012.0,2.0806045400000004
"Cumberland County, NC",2013.0,2.12997873
"Cumberland County, NC",2014.0,2.14811973
"Cumberland County, NC",2015.0,2.0825906499999998
"Cumberland County, NJ",2007.0,2.62157614
"Cumberland County, NJ",2008.0,2.584818249999999
"Cumberland County, NJ",2009.0,2.38968731
"Cumberland County, NJ",2010.0,2.3403824099999997
"Cumberland County, NJ",2011.0,2.22628836
"Cumberland County, NJ",2012.0,2.13408429
"Cumberland County, NJ",2013.0,1.9687983700000005
"Cumberland County, NJ",2014.0,2.1508426999999997
"Cumberland County, NJ",2015.0,2.0686826799999998
"Cumberland County, PA",2007.0,1.8133745599999993
"Cumberland County, PA",2008.0,1.75042662
"Cumberland County, PA",2009.0,1.6595251300000005
"Cumberland County, PA",2010.0,1.7238763700000002
"Cumberland County, PA",2011.0,1.70208321
"Cumberland County, PA",2012.0,1.7208452899999997
"Cumberland County, PA",2013.0,1.7230064799999998
"Cumberland County, PA",2014.0,1.7334725499999997
"Cumberland County, PA",2015.0,1.7137558299999998
"Cuyahoga County, OH",2007.0,1.9955778000000004
"Cuyahoga County, OH",2008.0,1.97579845
"Cuyahoga County, OH",2009.0,1.8987156299999997
"Cuyahoga County, OH",2010.0,1.8457212299999999
"Cuyahoga County, OH",2011.0,1.8417944900000003
"Cuyahoga County, OH",2012.0,1.8082810599999999
"Cuyahoga County, OH",2013.0,1.8093179600000002
"Cuyahoga County, OH",2014.0,1.8122185
"Cuyahoga County, OH",2015.0,1.7705090100000003
"Dakota County, MN",2007.0,2.11921337
"Dakota County, MN",2008.0,2.1114662600000003
"Dakota County, MN",2009.0,2.0692815299999996
